processes,kosaraju_time,comm_time,elapsed
4,0.035387,0.072994,0.108381
4,0.035011,0.072693,0.107704
4,0.035528,0.073731,0.109259
4,0.035490,0.073191,0.108681
4,0.035049,0.072698,0.107747
