processes,kosaraju_time,comm_time,elapsed
1,1.022674,0.000000,1.022674
1,1.022184,0.000000,1.022184
1,1.013250,0.000000,1.013250
1,1.024584,0.000000,1.024584
1,1.010060,0.000000,1.010060
