| Version  | Processes | OMP |        Kosaraju        |     Communication      |        Elapsed         |        Speedup        |       Efficiency      |
|  Serial  |     1     |  0  |       0.0001916        |          0.0           |       0.0001916        |          1.0          |          1.0          |
| Parallel |     1     |  1  | 0.00020679999999999999 |          0.0           | 0.00020679999999999999 |   0.9264990328820116  |   0.9264990328820116  |
| Parallel |     1     |  2  |       0.0002042        |          0.0           |       0.0002042        |   0.9382957884427032  |   0.9382957884427032  |
| Parallel |     1     |  4  | 0.00019940000000000002 |          0.0           | 0.00019940000000000002 |   0.9608826479438314  |   0.9608826479438314  |
| Parallel |     1     |  8  | 0.00020740000000000003 |          0.0           | 0.00020740000000000003 |   0.9238187078109931  |   0.9238187078109931  |
| Parallel |     1     |  16 |        0.000202        |          0.0           |        0.000202        |   0.9485148514851485  |   0.9485148514851485  |
| Parallel |     2     |  1  |       0.0003544        |        7.58e-05        | 0.00043039999999999994 |  0.44516728624535323  |  0.22258364312267662  |
| Parallel |     2     |  2  | 0.00035959999999999996 |       0.0001188        | 0.00047799999999999996 |  0.40083682008368204  |  0.20041841004184102  |
| Parallel |     2     |  4  |        0.000358        | 0.00016560000000000001 | 0.0005236000000000002  |   0.3659281894576011  |  0.18296409472880054  |
| Parallel |     2     |  8  |        0.000374        | 0.00027759999999999997 | 0.0006515999999999999  |  0.29404542664211175  |  0.14702271332105588  |
| Parallel |     2     |  16 |       0.0003734        |  0.006949800000000001  |       0.0073232        |  0.026163425824776054 |  0.013081712912388027 |
| Parallel |     4     |  1  | 0.0004890000000000001  | 0.00015140000000000002 |       0.0006404        |  0.29918800749531543  |  0.07479700187382886  |
| Parallel |     4     |  2  | 0.00047920000000000005 |       0.0006854        | 0.0011644000000000001  |  0.16454826520096186  |  0.041137066300240464 |
| Parallel |     4     |  4  | 0.0004948000000000001  | 0.0011994000000000002  | 0.0016941999999999999  |   0.1130917247078267  |  0.028272931176956676 |
| Parallel |     4     |  8  |       0.0005192        |       0.0056114        |  0.006131200000000001  |  0.031249999999999997 |  0.007812499999999999 |
| Parallel |     4     |  16 | 0.00048800000000000004 |  0.028139800000000003  |  0.028627999999999997  | 0.0066927483582506645 | 0.0016731870895626661 |
| Parallel |     8     |  1  | 0.0005120000000000001  |        0.000184        |        0.000696        |   0.2752873563218391  |  0.03441091954022989  |
| Parallel |     8     |  2  |       0.0005166        | 0.00019580000000000002 |       0.0007122        |   0.2690255546194889  |  0.03362819432743611  |
| Parallel |     8     |  4  |       0.0005346        | 0.0008612000000000001  | 0.0013955999999999999  |  0.13728862138148468  |  0.017161077672685585 |
| Parallel |     8     |  8  |       0.0005108        |  0.020419600000000003  |  0.020930400000000002  |  0.009154148989030308 | 0.0011442686236287885 |
| Parallel |     8     |  16 |       0.0005294        |       0.0605182        |       0.0610478        | 0.0031385242383836927 | 0.0003923155297979616 |
