processes,tarjan_time,comm_time,elapsed
2,0.001612,0.002934,0.004546
2,0.001605,0.002923,0.004528
2,0.002121,0.003338,0.005459
2,0.001602,0.002926,0.004528
2,0.001612,0.002929,0.004541
