processes,tarjan_time,comm_time,elapsed
8,0.000648,0.020910,0.021559
8,0.000659,0.021129,0.021789
8,0.000653,0.021048,0.021701
8,0.000602,0.019208,0.019810
8,0.000448,0.018462,0.018909
