processes,tarjan_time,comm_time,elapsed
4,0.001775,0.037036,0.038811
4,0.001874,0.032079,0.033953
4,0.001844,0.037388,0.039233
4,0.001722,0.050973,0.052695
4,0.001716,0.033342,0.035058
