processes,tarjan_time,comm_time,elapsed
4,0.012620,0.142028,0.154649
4,0.012767,0.139730,0.152496
4,0.012636,0.137028,0.149663
4,0.012646,0.142645,0.155290
4,0.012644,0.136983,0.149627
