processes,tarjan_time,comm_time,elapsed
4,0.002089,0.024010,0.026099
4,0.001687,0.018971,0.020658
4,0.001694,0.024089,0.025782
4,0.001684,0.024092,0.025776
4,0.001692,0.023841,0.025533
