processes,tarjan_time,comm_time,elapsed
8,0.001234,0.088293,0.089528
8,0.001165,0.092277,0.093442
8,0.001298,0.098346,0.099643
8,0.001202,0.108705,0.109908
8,0.000932,0.119155,0.120087
