| Version  | Processes | OMP |        Kosaraju        |     Communication      |        Elapsed         |       Speedup        |       Efficiency      |
|  Serial  |     1     |  0  |       0.0003884        |          0.0           |       0.0003884        |         1.0          |          1.0          |
| Parallel |     1     |  1  | 0.00040019999999999997 |          0.0           | 0.00040019999999999997 |  0.9705147426286858  |   0.9705147426286858  |
| Parallel |     1     |  2  | 0.00039779999999999997 |          0.0           | 0.00039779999999999997 |  0.9763700351935647  |   0.9763700351935647  |
| Parallel |     1     |  4  | 0.00039779999999999997 |          0.0           | 0.00039779999999999997 |  0.9763700351935647  |   0.9763700351935647  |
| Parallel |     1     |  8  |       0.0004018        |          0.0           |       0.0004018        |  0.966650074664012   |   0.966650074664012   |
| Parallel |     1     |  16 | 0.00039700000000000005 |          0.0           | 0.00039700000000000005 |  0.978337531486146   |   0.978337531486146   |
| Parallel |     2     |  1  |        0.000688        |       0.0001342        | 0.0008217999999999999  | 0.47262107568751527  |  0.23631053784375763  |
| Parallel |     2     |  2  |       0.0007312        |       0.0001686        | 0.0008998000000000001  |  0.4316514781062458  |   0.2158257390531229  |
| Parallel |     2     |  4  |       0.0006946        |       0.0001964        |       0.0008914        | 0.43571909356069105  |  0.21785954678034553  |
| Parallel |     2     |  8  |        0.000731        |       0.0003026        |       0.0010336        | 0.37577399380804954  |  0.18788699690402477  |
| Parallel |     2     |  16 | 0.0007356000000000001  |  0.006853199999999999  |       0.0075888        | 0.05118068732869492  |  0.02559034366434746  |
| Parallel |     4     |  1  |       0.0009934        | 0.00026680000000000003 |       0.0012604        | 0.30815614090764837  |  0.07703903522691209  |
| Parallel |     4     |  2  |       0.0010328        |       0.0002544        |       0.0012868        | 0.30183400683866957  |  0.07545850170966739  |
| Parallel |     4     |  4  | 0.0010286000000000002  |        0.000756        | 0.0017843999999999998  | 0.21766420085182697  |  0.05441605021295674  |
| Parallel |     4     |  8  | 0.0009375999999999999  |       0.0045204        |        0.005458        | 0.07116159765481861  |  0.017790399413704652 |
| Parallel |     4     |  16 | 0.0009717999999999999  |       0.0274084        |       0.0283802        | 0.013685597705442526 | 0.0034213994263606316 |
| Parallel |     8     |  1  |       0.0010768        |       0.0003562        | 0.0014332000000000001  |  0.2710019536701088  |   0.0338752442087636  |
| Parallel |     8     |  2  | 0.0009989999999999999  |       0.0009138        | 0.0019129999999999998  | 0.20303188708834294  |  0.025378985886042867 |
| Parallel |     8     |  4  |       0.0010218        |  0.004577599999999999  |  0.005599399999999999  | 0.06936457477586885  |  0.008670571846983607 |
| Parallel |     8     |  8  | 0.0011769999999999999  |       0.0238484        |  0.025025600000000002  | 0.015520107410012147 | 0.0019400134262515184 |
| Parallel |     8     |  16 |       0.0010128        |  0.06720519999999999   |  0.06821839999999998   | 0.005693478592285954 | 0.0007116848240357442 |
