processes,kosaraju_time,comm_time,elapsed
8,0.156027,0.907799,1.063826
8,0.156269,0.895200,1.051469
8,0.155767,0.895857,1.051624
8,0.155655,0.901631,1.057286
8,0.155950,0.902827,1.058778
