processes,kosaraju_time,comm_time,elapsed
4,8.602542,11.225491,19.828033
4,8.601587,12.779110,21.380697
4,8.597170,11.531099,20.128269
4,8.584390,11.044849,19.629239
4,8.579321,12.194641,20.773961
