processes,kosaraju_time,comm_time,elapsed
2,19.997379,1.088707,21.086086
2,20.095898,1.088988,21.184885
2,19.950285,1.087992,21.038277
2,20.033103,1.089363,21.122466
2,20.006657,1.089057,21.095714
