processes,tarjan_time,comm_time,elapsed
8,0.050025,2.660421,2.710447
8,0.050270,2.663437,2.713707
8,0.049912,2.659095,2.709007
8,0.050230,2.667653,2.717883
8,0.050185,2.660921,2.711106
