processes,tarjan_time,comm_time,elapsed
4,0.105213,0.766863,0.872076
4,0.096438,0.775039,0.871477
4,0.097992,0.773408,0.871400
4,0.097031,0.767476,0.864507
4,0.096018,0.761314,0.857331
