processes,tarjan_time,comm_time,elapsed
1,7.817230,0.000000,7.817230
1,8.293497,0.000000,8.293497
1,8.135760,0.000000,8.135760
1,8.229864,0.000000,8.229864
1,8.043602,0.000000,8.043602
