processes,tarjan_time,comm_time,elapsed
4,0.000896,0.013352,0.014248
4,0.000630,0.011727,0.012357
4,0.000621,0.011687,0.012308
4,0.000836,0.013557,0.014393
4,0.000838,0.013672,0.014510
