processes,tarjan_time,comm_time,elapsed
1,0.006519,0.000000,0.006519
1,0.006459,0.000000,0.006459
1,0.006485,0.000000,0.006485
1,0.006476,0.000000,0.006476
1,0.006495,0.000000,0.006495
