processes,kosaraju_time,comm_time,elapsed
8,4.183290,19.438928,23.622219
8,4.325641,19.030876,23.356516
8,4.189757,19.326072,23.515829
8,4.264183,20.393190,24.657373
8,4.048120,19.163887,23.212007
