processes,kosaraju_time,comm_time,elapsed
4,6.352087,8.018863,14.370949
4,6.345891,8.091773,14.437664
4,6.323314,7.706954,14.030268
4,6.320471,7.676857,13.997327
4,6.296189,7.677807,13.973996
