processes,tarjan_time,comm_time,elapsed
2,0.038588,0.026449,0.065037
2,0.038486,0.026448,0.064934
2,0.038715,0.026432,0.065147
2,0.038469,0.026433,0.064902
2,0.038328,0.026483,0.064811
