| Version  | Processes | OMP |        Tarjan       |    Communication    |      Elapsed       |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |       2.47425       |         0.0         |      2.47425       |         1.0         |         1.0          |
| Parallel |     1     |  1  |      2.6273184      |         0.0         |     2.6273184      |  0.9417396840824469 |  0.9417396840824469  |
| Parallel |     1     |  2  |       2.62637       |         0.0         |      2.62637       |   0.94207975266242  |   0.94207975266242   |
| Parallel |     1     |  4  |  2.6318759999999997 |         0.0         | 2.6318759999999997 |  0.9401088805095682 |  0.9401088805095682  |
| Parallel |     1     |  8  |       2.625787      |         0.0         |      2.625787      |  0.9422889213786191 |  0.9422889213786191  |
| Parallel |     1     |  16 |       2.626921      |         0.0         |      2.626921      |  0.9418821502435742 |  0.9418821502435742  |
| Parallel |     2     |  1  |  0.7305900000000001 |      0.8096942      |     1.5402844      |  1.606359189251024  |  0.803179594625512   |
| Parallel |     2     |  2  |      0.7317894      | 0.40771820000000003 |     1.1395084      |  2.1713310757516138 |  1.0856655378758069  |
| Parallel |     2     |  4  |       0.73094       |      0.4078042      | 1.1387439999999998 |  2.172788616229812  |  1.086394308114906   |
| Parallel |     2     |  8  |      0.7320826      |      0.4083928      | 1.1404755999999998 |  2.169489640988374  |  1.084744820494187   |
| Parallel |     2     |  16 |      0.7330052      |      0.4110798      |     1.1440852      |  2.162644879944256  |  1.081322439972128   |
| Parallel |     4     |  1  | 0.25019539999999996 |  3.8164360000000004 |     4.0666314      |  0.6084274075098126 | 0.15210685187745315  |
| Parallel |     4     |  2  | 0.25073819999999997 |      2.8806612      | 3.1313991999999997 |  0.7901419914778034 | 0.19753549786945085  |
| Parallel |     4     |  4  |      0.2503172      |       2.971585      |     3.2219026      |  0.7679468646879642 | 0.19198671617199106  |
| Parallel |     4     |  8  |      0.2504782      |  3.0168584000000003 |     3.2673362      |  0.7572682603033015 | 0.18931706507582538  |
| Parallel |     4     |  16 |      0.2517208      |  2.8964849999999998 | 3.1482061999999997 |  0.7859237428602994 | 0.19648093571507486  |
| Parallel |     8     |  1  |      0.1081744      |      17.4919724     | 17.600146799999997 |  0.1405812137885123 | 0.017572651723564037 |
| Parallel |     8     |  2  |       0.108073      |      10.3954674     |     10.5035402     | 0.23556343412671474 | 0.029445429265839342 |
| Parallel |     8     |  4  | 0.10928299999999999 |  10.349070999999999 | 10.458353800000001 | 0.23658121032394216 | 0.02957265129049277  |
| Parallel |     8     |  8  | 0.11195599999999999 |      10.5401304     |     10.6520862     |  0.232278443259312  |  0.029034805407414   |
| Parallel |     8     |  16 | 0.11160060000000001 |      10.6713278     | 10.782928600000002 | 0.22945992612804647 | 0.02868249076600581  |
