processes,kosaraju_time,comm_time,elapsed
4,0.022921,0.045206,0.068128
4,0.022717,0.045445,0.068163
4,0.024262,0.045209,0.069471
4,0.022988,0.045707,0.068696
4,0.022671,0.045181,0.067852
