processes,kosaraju_time,comm_time,elapsed
2,0.050655,0.012018,0.062673
2,0.051142,0.011885,0.063028
2,0.051397,0.012043,0.063440
2,0.051470,0.012018,0.063488
2,0.052084,0.012033,0.064117
