processes,tarjan_time,comm_time,elapsed
4,0.002629,0.001528,0.004157
4,0.002204,0.001468,0.003672
4,0.002673,0.001507,0.004179
4,0.002493,0.001549,0.004042
4,0.002589,0.001530,0.004119
