processes,tarjan_time,comm_time,elapsed
4,0.002065,0.009525,0.011589
4,0.002214,0.004682,0.006896
4,0.002625,0.004917,0.007542
4,0.002221,0.004658,0.006880
4,0.002614,0.004909,0.007523
