processes,tarjan_time,comm_time,elapsed
2,0.001661,0.000775,0.002436
2,0.001652,0.000759,0.002411
2,0.001650,0.000776,0.002427
2,0.001656,0.000771,0.002427
2,0.001653,0.000779,0.002431
