processes,tarjan_time,comm_time,elapsed
2,1.227395,0.689305,1.916700
2,1.224319,0.681151,1.905470
2,1.219236,0.681088,1.900323
2,1.220383,0.676347,1.896730
2,1.223758,0.680795,1.904553
