| Version  | Processes | OMP |        Tarjan       |   Communication    |      Elapsed       |       Speedup       |      Efficiency      |
|  Serial  |     1     |  0  |      4.1267156      |        0.0         |     4.1267156      |         1.0         |         1.0          |
| Parallel |     1     |  1  |  4.368355599999999  |        0.0         | 4.368355599999999  |  0.9446839904700067 |  0.9446839904700067  |
| Parallel |     1     |  2  |       4.373544      |        0.0         |      4.373544      |  0.9435632978655296 |  0.9435632978655296  |
| Parallel |     1     |  4  |       4.378904      |        0.0         |      4.378904      |  0.9424083286594087 |  0.9424083286594087  |
| Parallel |     1     |  8  |  4.370108200000001  |        0.0         | 4.370108200000001  |  0.9443051318500533 |  0.9443051318500533  |
| Parallel |     1     |  16 |      4.3875596      |        0.0         |     4.3875596      |  0.9405491836509753 |  0.9405491836509753  |
| Parallel |     2     |  1  |  1.2216600000000002 |     1.3487162      | 2.5703761999999997 |  1.605490900514874  |  0.802745450257437   |
| Parallel |     2     |  2  |      1.2194608      |      0.676788      | 1.8962492000000002 |  2.176251728939424  |  1.088125864469712   |
| Parallel |     2     |  4  |      1.2219564      |     0.6767574      |     1.8987136      |  2.1734271034873296 |  1.0867135517436648  |
| Parallel |     2     |  8  |  1.2199126000000002 | 0.6775876000000001 |     1.8975002      |  2.1748169512709405 |  1.0874084756354703  |
| Parallel |     2     |  16 |  1.2230181999999998 | 0.6817371999999999 | 1.9047551999999999 |  2.166533316197273  |  1.0832666580986365  |
| Parallel |     4     |  1  |      0.4200012      | 7.745289600000001  |     8.1652908      |  0.5053972603155787 |  0.1263493150788947  |
| Parallel |     4     |  2  |      0.4199548      | 5.978622400000001  |     6.3985774      |  0.6449426711631244 |  0.1612356677907811  |
| Parallel |     4     |  4  |      0.4191586      |     5.7947668      |     6.2139252      |  0.6641077044184567 | 0.16602692610461417  |
| Parallel |     4     |  8  |      0.4202882      |     6.0957864      | 6.516074999999999  |  0.6333130910862752 |  0.1583282727715688  |
| Parallel |     4     |  16 |      0.4225422      |     5.7466022      |     6.1691444      |  0.6689283525281073 | 0.16723208813202683  |
| Parallel |     8     |  1  |       0.18126       | 31.177759000000002 |     31.359019      | 0.13159581299402254 | 0.016449476624252817 |
| Parallel |     8     |  2  |      0.1811764      | 19.222124400000002 |     19.4033012     | 0.21268110809927537 | 0.02658513851240942  |
| Parallel |     8     |  4  |      0.1823146      |     18.7250022     |     18.9073168     | 0.21826024515546277 | 0.027282530644432847 |
| Parallel |     8     |  8  |      0.1829332      |     19.1477958     |     19.330729      | 0.21347956406610424 | 0.02668494550826303  |
| Parallel |     8     |  16 | 0.18922039999999998 |     18.6946168     |     18.883837      |  0.2185316257495762 | 0.027316453218697027 |
