processes,kosaraju_time,comm_time,elapsed
2,0.013677,0.003719,0.017396
2,0.013696,0.003713,0.017409
2,0.013659,0.003710,0.017369
2,0.013669,0.003703,0.017372
2,0.013681,0.003706,0.017387
