processes,kosaraju_time,comm_time,elapsed
2,0.013701,0.011220,0.024921
2,0.013706,0.007410,0.021115
2,0.013708,0.007443,0.021151
2,0.013738,0.007957,0.021696
2,0.016730,0.009757,0.026487
