| Version  | Processes | OMP |         Tarjan        |     Communication     |        Elapsed        |       Speedup        |       Efficiency      |
|  Serial  |     1     |  0  |        0.000891       |          0.0          |        0.000891       |         1.0          |          1.0          |
| Parallel |     1     |  1  |       0.0009138       |          0.0          |       0.0009138       |  0.9750492449113591  |   0.9750492449113591  |
| Parallel |     1     |  2  |       0.0009096       |          0.0          |       0.0009096       |  0.9795514511873351  |   0.9795514511873351  |
| Parallel |     1     |  4  | 0.0009117999999999999 |          0.0          | 0.0009117999999999999 |  0.977187979820136   |   0.977187979820136   |
| Parallel |     1     |  8  | 0.0009142000000000001 |          0.0          | 0.0009142000000000001 |  0.9746226208707065  |   0.9746226208707065  |
| Parallel |     1     |  16 | 0.0009088000000000001 |          0.0          | 0.0009088000000000001 |  0.9804137323943661  |   0.9804137323943661  |
| Parallel |     2     |  1  | 0.0014031999999999998 |       0.0008132       | 0.0022163999999999994 | 0.40200324851109914  |  0.20100162425554957  |
| Parallel |     2     |  2  |       0.0014226       |       0.0007048       |       0.0021272       | 0.41886047386235425  |  0.20943023693117713  |
| Parallel |     2     |  4  | 0.0014252000000000002 |       0.0006562       | 0.0020816000000000003 | 0.42803612605687924  |  0.21401806302843962  |
| Parallel |     2     |  8  |       0.0017742       | 0.0008238000000000001 | 0.0025980000000000005 |  0.3429561200923787  |  0.17147806004618935  |
| Parallel |     2     |  16 |       0.0015688       |       0.0061426       |  0.007711600000000001 | 0.11554022511541054  |  0.05777011255770527  |
| Parallel |     4     |  1  |       0.0021196       | 0.0016941999999999999 |        0.003814       | 0.23361300471945462  |  0.058403251179863655 |
| Parallel |     4     |  2  | 0.0020867999999999998 | 0.0014395999999999999 | 0.0035264000000000003 | 0.25266560798548093  |  0.06316640199637023  |
| Parallel |     4     |  4  |       0.0021474       |       0.0012784       | 0.0034264000000000005 |  0.2600396918048097  |  0.06500992295120242  |
| Parallel |     4     |  8  |       0.0021124       | 0.0055953999999999995 |  0.007708000000000001 | 0.11559418785677217  |  0.028898546964193042 |
| Parallel |     4     |  16 | 0.0018755999999999998 |        0.026732       |       0.0286078       | 0.031145351966946077 |  0.007786337991736519 |
| Parallel |     8     |  1  |        0.002075       |       0.0019188       |       0.0039936       | 0.22310697115384615  |  0.027888371394230768 |
| Parallel |     8     |  2  |       0.0020232       |       0.0015794       |       0.0036026       | 0.24732137900405263  |  0.03091517237550658  |
| Parallel |     8     |  4  |       0.0022062       | 0.0038278000000000006 |  0.006033999999999999 | 0.14766324163075903  |  0.01845790520384488  |
| Parallel |     8     |  8  | 0.0020524000000000002 |        0.029346       |       0.0313982       | 0.028377422909593542 | 0.0035471778636991928 |
| Parallel |     8     |  16 |       0.0019984       |       0.0606486       |        0.062647       | 0.014222548565773301 | 0.0017778185707216627 |
