| Version  | Processes | OMP |         Tarjan         |     Communication     |        Elapsed        |       Speedup        |      Efficiency      |
|  Serial  |     1     |  0  |        0.002222        |          0.0          |        0.002222       |         1.0          |         1.0          |
| Parallel |     1     |  1  |        0.002232        |          0.0          |        0.002232       |  0.9955197132616488  |  0.9955197132616488  |
| Parallel |     1     |  2  |       0.0011075        |          0.0          |       0.0011075       |  2.0063205417607226  |  2.0063205417607226  |
| Parallel |     1     |  4  |        0.001108        |          0.0          |        0.001108       |  2.0054151624548737  |  2.0054151624548737  |
| Parallel |     1     |  8  |       0.0011285        |          0.0          |       0.0011285       |  1.9689853788214444  |  1.9689853788214444  |
| Parallel |     2     |  1  |       0.0006315        | 0.0026214999999999997 |       0.0032525       |  0.6831667947732513  | 0.34158339738662563  |
| Parallel |     2     |  2  |       0.0008445        |        0.004066       |       0.0049105       |  0.4524997454434375  | 0.22624987272171876  |
| Parallel |     2     |  4  |       0.0006365        |       0.0036205       |        0.004257       |  0.5219638242894057  | 0.26098191214470284  |
| Parallel |     2     |  8  |       0.0004245        |       0.0031665       |        0.003591       |  0.6187691450849345  | 0.30938457254246726  |
| Parallel |     4     |  1  |        0.000378        |       0.0060625       | 0.0064399999999999995 | 0.34503105590062116  | 0.08625776397515529  |
| Parallel |     4     |  2  |       0.0003595        |       0.0185795       |       0.0189395       | 0.11732094300271918  | 0.029330235750679796 |
| Parallel |     4     |  4  |       0.0005025        |       0.0572015       |       0.0577045       | 0.038506528953547815 | 0.009626632238386954 |
| Parallel |     4     |  8  | 0.00037299999999999996 |       0.0187915       |       0.0191645       | 0.11594354144381538  | 0.028985885360953846 |
