processes,kosaraju_time,comm_time,elapsed
2,6.482201,0.391294,6.873495
2,6.492586,0.390935,6.883520
2,6.498804,0.391471,6.890275
2,6.548076,0.390898,6.938974
2,6.474693,0.391462,6.866155
