processes,kosaraju_time,comm_time,elapsed
1,48.776642,0.000000,48.776642
1,48.587668,0.000000,48.587668
1,48.479288,0.000000,48.479288
1,48.778269,0.000000,48.778269
1,48.620310,0.000000,48.620310
