processes,tarjan_time,comm_time,elapsed
2,0.012295,0.014022,0.026317
2,0.012234,0.014251,0.026485
2,0.012348,0.013248,0.025596
2,0.012305,0.015178,0.027483
2,0.012409,0.014262,0.026671
