processes,tarjan_time,comm_time,elapsed
1,0.018496,0.000000,0.018496
1,0.018341,0.000000,0.018341
1,0.018690,0.000000,0.018690
1,0.018605,0.000000,0.018605
1,0.018338,0.000000,0.018338
