| Version  | Processes | OMP |         Tarjan         |     Communication      |        Elapsed         |        Speedup        |       Efficiency       |
|  Serial  |     1     |  0  |        9.56e-05        |          0.0           |        9.56e-05        |          1.0          |          1.0           |
| Parallel |     1     |  1  |        9.54e-05        |          0.0           |        9.54e-05        |   1.0020964360587004  |   1.0020964360587004   |
| Parallel |     1     |  2  |        9.62e-05        |          0.0           |        9.62e-05        |   0.9937629937629939  |   0.9937629937629939   |
| Parallel |     1     |  4  |        9.38e-05        |          0.0           |        9.38e-05        |   1.019189765458422   |   1.019189765458422    |
| Parallel |     1     |  8  |        9.38e-05        |          0.0           |        9.38e-05        |   1.019189765458422   |   1.019189765458422    |
| Parallel |     1     |  16 |        9.8e-05         |          0.0           |        9.8e-05         |   0.9755102040816328  |   0.9755102040816328   |
| Parallel |     2     |  1  |       0.0001552        | 0.00010460000000000001 | 0.00026000000000000003 |  0.36769230769230765  |  0.18384615384615383   |
| Parallel |     2     |  2  | 0.00015580000000000002 | 0.00014240000000000002 |       0.0002984        |   0.3203753351206435  |  0.16018766756032174   |
| Parallel |     2     |  4  |       0.0001558        |       0.0001922        |       0.0003476        |   0.2750287686996548  |   0.1375143843498274   |
| Parallel |     2     |  8  |       0.0001766        |       0.0002946        | 0.00047139999999999997 |   0.202800169707255   |   0.1014000848536275   |
| Parallel |     2     |  16 | 0.00017499999999999997 |  0.007023799999999999  | 0.0071985999999999994  |  0.013280360070013616 |  0.006640180035006808  |
| Parallel |     4     |  1  | 0.00021939999999999997 |        0.000186        | 0.00040539999999999993 |   0.2358164775530341  |  0.05895411938825852   |
| Parallel |     4     |  2  |       0.0002356        |       0.0001974        |       0.0004328        |  0.22088724584103514  |  0.055221811460258785  |
| Parallel |     4     |  4  | 0.00024000000000000003 |       0.0011584        |       0.0013986        |  0.06835406835406836  |  0.01708851708851709   |
| Parallel |     4     |  8  |       0.0002264        |        0.006059        |       0.0062856        |  0.01520936744304442  |  0.003802341860761105  |
| Parallel |     4     |  16 |       0.0002248        |  0.03601120000000001   |  0.036236000000000004  | 0.0026382602936306436 | 0.0006595650734076609  |
| Parallel |     8     |  1  |       0.0002562        |       0.0002352        |       0.0004916        |  0.19446704637917006  |  0.024308380797396258  |
| Parallel |     8     |  2  | 0.00027079999999999997 |       0.0002474        |        0.000518        |  0.18455598455598457  |  0.02306949806949807   |
| Parallel |     8     |  4  |       0.0002292        |       0.0053426        | 0.0055720000000000006  |  0.01715721464465183  | 0.0021446518305814786  |
| Parallel |     8     |  8  | 0.00023920000000000001 |       0.0243834        |       0.0246226        | 0.0038826119093840618 | 0.0004853264886730077  |
| Parallel |     8     |  16 |       0.0002306        |       0.0651458        |       0.0653764        | 0.0014623013809264506 | 0.00018278767261580632 |
