processes,kosaraju_time,comm_time,elapsed
8,0.010775,0.066822,0.077597
8,0.010853,0.058331,0.069183
8,0.011000,0.070735,0.081735
8,0.011136,0.076293,0.087428
8,0.010573,0.046848,0.057420
