processes,kosaraju_time,comm_time,elapsed
4,0.010611,0.002514,0.013126
4,0.010369,0.006601,0.016971
4,0.009645,0.006278,0.015923
4,0.011383,0.005511,0.016895
4,0.010481,0.009607,0.020088
