| Version  | Processes | OMP |        Kosaraju       |     Communication     |        Elapsed        |       Speedup        |      Efficiency      |
|  Serial  |     1     |  0  | 0.0044637999999999995 |          0.0          | 0.0044637999999999995 |         1.0          |         1.0          |
| Parallel |     1     |  1  |       0.0046304       |          0.0          |       0.0046304       |  0.9640203870076018  |  0.9640203870076018  |
| Parallel |     1     |  2  | 0.0045774000000000006 |          0.0          | 0.0045774000000000006 |  0.975182417966531   |  0.975182417966531   |
| Parallel |     1     |  4  |       0.0045806       |          0.0          |       0.0045806       |  0.974501157053661   |  0.974501157053661   |
| Parallel |     1     |  8  |       0.0045776       |          0.0          |       0.0045776       |  0.9751398112548059  |  0.9751398112548059  |
| Parallel |     1     |  16 |       0.0045714       |          0.0          |       0.0045714       |  0.9764623528897055  |  0.9764623528897055  |
| Parallel |     2     |  1  |       0.0079456       |       0.0015102       |       0.0094558       |  0.4720700522430677  | 0.23603502612153385  |
| Parallel |     2     |  2  |       0.0081694       |        0.001153       |        0.009322       |  0.4788457412572409  | 0.23942287062862044  |
| Parallel |     2     |  4  |       0.0078132       |        0.000945       |  0.008757999999999998 |  0.5096825759305778  |  0.2548412879652889  |
| Parallel |     2     |  8  |       0.0086632       | 0.0010429999999999999 |       0.0097064       | 0.45988213961922025  | 0.22994106980961013  |
| Parallel |     2     |  16 |  0.008509399999999999 |       0.0091988       |        0.017708       | 0.25207815676530376  | 0.12603907838265188  |
| Parallel |     4     |  1  |       0.0111746       |       0.0030828       |       0.0142574       |  0.3130865375173594  | 0.07827163437933984  |
| Parallel |     4     |  2  |  0.011211200000000001 |       0.0023974       |  0.013608400000000001 |  0.3280179888892154  | 0.08200449722230385  |
| Parallel |     4     |  4  |       0.0106708       | 0.0023407999999999997 |  0.013011400000000001 |  0.3430683861844228  |  0.0857670965461057  |
| Parallel |     4     |  8  |  0.010497800000000002 | 0.0061021999999999995 |       0.0166006       |  0.268893895401371   | 0.06722347385034275  |
| Parallel |     4     |  16 |       0.0100344       |  0.028532000000000002 |       0.0385664       | 0.11574323763690672  | 0.02893580940922668  |
| Parallel |     8     |  1  |  0.011491399999999999 | 0.0034825999999999998 |  0.014974000000000001 |  0.298103379190597   | 0.03726292239882462  |
| Parallel |     8     |  2  |       0.0112162       |       0.0027542       |  0.013970199999999999 |  0.319522984638731   | 0.03994037307984138  |
| Parallel |     8     |  4  |  0.011797400000000001 |       0.0041894       |  0.015986800000000002 |  0.2792178547301523  | 0.03490223184126904  |
| Parallel |     8     |  8  |  0.010592200000000001 |  0.019763399999999997 |       0.0303556       | 0.14705029714451368  | 0.01838128714306421  |
| Parallel |     8     |  16 |  0.010867400000000001 |       0.0638058       |       0.0746726       | 0.059778285475529165 | 0.007472285684441146 |
